medal_date,athlete_name,country_code,discipline_code,event,Gold,Silver,Bronze
2021-07-27T00:00:00Z,CHEN Yuxi,CHN,DIV,Women's Synchronised 10m Platform,1,0,0
2021-07-27T00:00:00Z,ZHANG Jiaqi,CHN,DIV,Women's Synchronised 10m Platform,1,0,0
2021-07-27T00:00:00Z,SCHNELL Delaney,USA,DIV,Women's Synchronised 10m Platform,0,1,0
2021-07-27T00:00:00Z,PARRATTO Jessica,USA,DIV,Women's Synchronised 10m Platform,0,1,0
2021-07-27T00:00:00Z,AGUNDEZ GARCIA Gabriela,MEX,DIV,Women's Synchronised 10m Platform,0,0,1
2021-07-27T00:00:00Z,OROZCO LOZA Alejandra,MEX,DIV,Women's Synchronised 10m Platform,0,0,1
2021-07-27T00:00:00Z,WERTH Isabell,GER,EQU,Dressage Team,1,0,0
2021-07-27T00:00:00Z,von BREDOW-WERNDL Jessica,GER,EQU,Dressage Team,1,0,0
2021-07-27T00:00:00Z,SCHNEIDER Dorothee,GER,EQU,Dressage Team,1,0,0
2021-07-27T00:00:00Z,LYLE Adrienne,USA,EQU,Dressage Team,0,1,0
2021-07-27T00:00:00Z,SCHUT-KERY Sabine,USA,EQU,Dressage Team,0,1,0
2021-07-27T00:00:00Z,PETERS Steffen,USA,EQU,Dressage Team,0,1,0
2021-07-27T00:00:00Z,DUJARDIN Charlotte,GBR,EQU,Dressage Team,0,0,1
2021-07-27T00:00:00Z,FRY Charlotte,GBR,EQU,Dressage Team,0,0,1
2021-07-27T00:00:00Z,HESTER Carl,GBR,EQU,Dressage Team,0,0,1
2021-07-27T00:00:00Z,BELJAJEVA Julia,EST,FEN,Women's &Eacute;p&eacute;e Team,1,0,0
2021-07-27T00:00:00Z,LEHIS Katrina,EST,FEN,Women's &Eacute;p&eacute;e Team,1,0,0
2021-07-27T00:00:00Z,KIRPU Erika,EST,FEN,Women's &Eacute;p&eacute;e Team,1,0,0
2021-07-27T00:00:00Z,EMBRICH Irina,EST,FEN,Women's &Eacute;p&eacute;e Team,1,0,0
2021-07-27T00:00:00Z,CHOI Injeong,KOR,FEN,Women's &Eacute;p&eacute;e Team,0,1,0
2021-07-27T00:00:00Z,LEE Hyein,KOR,FEN,Women's &Eacute;p&eacute;e Team,0,1,0
2021-07-27T00:00:00Z,KANG Young Mi,KOR,FEN,Women's &Eacute;p&eacute;e Team,0,1,0
2021-07-27T00:00:00Z,SONG Sera,KOR,FEN,Women's &Eacute;p&eacute;e Team,0,1,0
2021-07-27T00:00:00Z,SANTUCCIO Alberta,ITA,FEN,Women's &Eacute;p&eacute;e Team,0,0,1
2021-07-27T00:00:00Z,ISOLA Federica,ITA,FEN,Women's &Eacute;p&eacute;e Team,0,0,1
2021-07-27T00:00:00Z,FIAMINGO Rossella,ITA,FEN,Women's &Eacute;p&eacute;e Team,0,0,1
2021-07-27T00:00:00Z,"NAVARRIA Mara",ITA,FEN,Women's &Eacute;p&eacute;e Team,0,0,1
2021-07-27T00:00:00Z,"NAGASE Takanori",JPN,JUD,Men -81 kg,1,0,0
2021-07-27T00:00:00Z,MOLLAEI Saeid,MGL,JUD,Men -81 kg,0,1,0
2021-07-27T00:00:00Z,BORCHASHVILI Shamil,AUT,JUD,Men -81 kg,0,0,1
2021-07-27T00:00:00Z,CASSE Matthias,BEL,JUD,Men -81 kg,0,0,1
2021-07-27T00:00:00Z,AGBEGNENOU Clarisse,FRA,JUD,Women -63 kg,1,0,0
2021-07-27T00:00:00Z,TRSTENJAK Tina,SLO,JUD,Women -63 kg,0,1,0
2021-07-27T00:00:00Z,BEAUCHEMIN-PINARD Catherine,CAN,JUD,Women -63 kg,0,0,1
2021-07-27T00:00:00Z,CENTRACCHIO Maria,ITA,JUD,Women -63 kg,0,0,1
2021-07-27T00:00:00Z,JIANG Ranxin,CHN,SHO,10m Air Pistol Mixed Team,1,0,0
2021-07-27T00:00:00Z,PANG Wei,CHN,SHO,10m Air Pistol Mixed Team,1,0,0
2021-07-27T00:00:00Z,BATSARASHKINA Vitalina,ROC,SHO,10m Air Pistol Mixed Team,0,1,0
2021-07-27T00:00:00Z,CHERNOUSOV Artem,ROC,SHO,10m Air Pistol Mixed Team,0,1,0
2021-07-27T00:00:00Z,KOSTEVYCH Olena,UKR,SHO,10m Air Pistol Mixed Team,0,0,1
2021-07-27T00:00:00Z,OMELCHUK Oleh,UKR,SHO,10m Air Pistol Mixed Team,0,0,1
2021-07-27T00:00:00Z,YANG Qian,CHN,SHO,10m Air Rifle Mixed Team,1,0,0
2021-07-27T00:00:00Z,YANG Haoran,CHN,SHO,10m Air Rifle Mixed Team,1,0,0
2021-07-27T00:00:00Z,KOZENIESKY Lucas,USA,SHO,10m Air Rifle Mixed Team,0,1,0
2021-07-27T00:00:00Z,TUCKER Mary Carolynn,USA,SHO,10m Air Rifle Mixed Team,0,1,0
2021-07-27T00:00:00Z,KARIMOVA Yulia,ROC,SHO,10m Air Rifle Mixed Team,0,0,1
2021-07-27T00:00:00Z,KAMENSKIY Sergey,ROC,SHO,10m Air Rifle Mixed Team,0,0,1
2021-07-27T00:00:00Z,FERREIRA Italo,BRA,SRF,Men,1,0,0
2021-07-27T00:00:00Z,IGARASHI Kanoa,JPN,SRF,Men,0,1,0
2021-07-27T00:00:00Z,WRIGHT Owen,AUS,SRF,Men,0,0,1
2021-07-27T00:00:00Z,MOORE Carissa,USA,SRF,Women,1,0,0
2021-07-27T00:00:00Z,BUITENDAG Bianca,RSA,SRF,Women,0,1,0
2021-07-27T00:00:00Z,TSUZUKI Amuro,JPN,SRF,Women,0,0,1
2021-07-27T00:00:00Z,RYLOV Evgeny,ROC,SWM,Men's 100m Backstroke,1,0,0
2021-07-27T00:00:00Z,KOLESNIKOV Kliment,ROC,SWM,Men's 100m Backstroke,0,1,0
2021-07-27T00:00:00Z,MURPHY Ryan,USA,SWM,Men's 100m Backstroke,0,0,1
2021-07-27T00:00:00Z,DEAN Tom,GBR,SWM,Men's 200m Freestyle,1,0,0
2021-07-27T00:00:00Z,SCOTT Duncan,GBR,SWM,Men's 200m Freestyle,0,1,0
2021-07-27T00:00:00Z,SCHEFFER Fernando,BRA,SWM,Men's 200m Freestyle,0,0,1
2021-07-27T00:00:00Z,McKEOWN Kaylee,AUS,SWM,Women's 100m Backstroke,1,0,0
2021-07-27T00:00:00Z,MASSE Kylie,CAN,SWM,Women's 100m Backstroke,0,1,0
2021-07-27T00:00:00Z,SMITH Regan,USA,SWM,Women's 100m Backstroke,0,0,1
2021-07-27T00:00:00Z,JACOBY Lydia,USA,SWM,Women's 100m Breaststroke,1,0,0
2021-07-27T00:00:00Z,SCHOENMAKER Tatjana,RSA,SWM,Women's 100m Breaststroke,0,1,0
2021-07-27T00:00:00Z,KING Lilly,USA,SWM,Women's 100m Breaststroke,0,0,1
2021-07-27T00:00:00Z,LARIN Vladislav,ROC,TKW,Men +80kg,1,0,0
2021-07-27T00:00:00Z,GEORGIEVSKI Dejan,MKD,TKW,Men +80kg,0,1,0
2021-07-27T00:00:00Z,IN Kyo Don,KOR,TKW,Men +80kg,0,0,1
2021-07-27T00:00:00Z,ALBA CASTILLO Rafael Yunier,CUB,TKW,Men +80kg,0,0,1
2021-07-27T00:00:00Z,MANDIC Milica,SRB,TKW,Women +67kg,1,0,0
2021-07-27T00:00:00Z,LEE Dabin,KOR,TKW,Women +67kg,0,1,0
2021-07-27T00:00:00Z,LAURIN Althea,FRA,TKW,Women +67kg,0,0,1
2021-07-27T00:00:00Z,WALKDEN Bianca,GBR,TKW,Women +67kg,0,0,1
2021-07-27T00:00:00Z,DUFFY Flora,BER,TRI,Women's Individual,1,0,0
2021-07-27T00:00:00Z,TAYLOR-BROWN Georgia,GBR,TRI,Women's Individual,0,1,0
2021-07-27T00:00:00Z,ZAFERES Katie,USA,TRI,Women's Individual,0,0,1
2021-07-27T00:00:00Z,KUO Hsing-Chun,TPE,WLF,Women's 59kg,1,0,0
2021-07-27T00:00:00Z,GURYEVA Polina,TKM,WLF,Women's 59kg,0,1,0
2021-07-27T00:00:00Z,ANDOH Mikiko,JPN,WLF,Women's 59kg,0,0,1
2021-07-27T00:00:00Z,CHARRON Maude G,CAN,WLF,Women's 64kg,1,0,0
2021-07-27T00:00:00Z,BORDIGNON Giorgia,ITA,WLF,Women's 64kg,0,1,0
2021-07-27T00:00:00Z,CHEN Wen-Huei,TPE,WLF,Women's 64kg,0,0,1
2021-07-28T00:00:00Z,MIEZIS Nauris,LAT,BK3,Men,1,0,0
2021-07-28T00:00:00Z,LASMANIS Karlis,LAT,BK3,Men,1,0,0
2021-07-28T00:00:00Z,CAVARS Agnis,LAT,BK3,Men,1,0,0
2021-07-28T00:00:00Z,KRUMINS Edgars,LAT,BK3,Men,1,0,0
2021-07-28T00:00:00Z,ZUEV Alexander,ROC,BK3,Men,0,1,0
2021-07-28T00:00:00Z,KARPENKOV Ilia,ROC,BK3,Men,0,1,0
2021-07-28T00:00:00Z,PISKLOV Kirill,ROC,BK3,Men,0,1,0
2021-07-28T00:00:00Z,SHAROV Stanislav,ROC,BK3,Men,0,1,0
2021-07-28T00:00:00Z,DOMOVIC BULUT Dusan,SRB,BK3,Men,0,0,1
2021-07-28T00:00:00Z,MAJSTOROVIC Dejan,SRB,BK3,Men,0,0,1
2021-07-28T00:00:00Z,RATKOV Aleksandar,SRB,BK3,Men,0,0,1
2021-07-28T00:00:00Z,VASIC Mihailo,SRB,BK3,Men,0,0,1
2021-07-28T00:00:00Z,YOUNG Jacquelyn,USA,BK3,Women,1,0,0
2021-07-28T00:00:00Z,GRAY Allisha,USA,BK3,Women,1,0,0
2021-07-28T00:00:00Z,PLUM Kelsey,USA,BK3,Women,1,0,0
2021-07-28T00:00:00Z,DOLSON Stefanie,USA,BK3,Women,1,0,0
2021-07-28T00:00:00Z,KOZIK Yulia,ROC,BK3,Women,0,1,0
2021-07-28T00:00:00Z,LOGUNOVA Anastasiia,ROC,BK3,Women,0,1,0
2021-07-28T00:00:00Z,FROLKINA Evgeniia,ROC,BK3,Women,0,1,0
2021-07-28T00:00:00Z,FROLKINA Olga,ROC,BK3,Women,0,1,0
2021-07-28T00:00:00Z,ZHANG Zhiting,CHN,BK3,Women,0,0,1
2021-07-28T00:00:00Z,WAN Jiyuan,CHN,BK3,Women,0,0,1
2021-07-28T00:00:00Z,YANG Shuyu,CHN,BK3,Women,0,0,1
2021-07-28T00:00:00Z,WANG Lili,CHN,BK3,Women,0,0,1
2021-07-28T00:00:00Z,HASHIMOTO Daiki,JPN,GAR,Men's All-Around,1,0,0
2021-07-28T00:00:00Z,XIAO Ruoteng,CHN,GAR,Men's All-Around,0,1,0
2021-07-28T00:00:00Z,"NAGORNYY Nikita",ROC,GAR,Men's All-Around,0,0,1
2021-07-28T00:00:00Z,ROGLIC Primoz,SLO,CRD,Men's Individual Time Trial,1,0,0
2021-07-28T00:00:00Z,DUMOULIN Tom,NED,CRD,Men's Individual Time Trial,0,1,0
2021-07-28T00:00:00Z,DENNIS Rohan,AUS,CRD,Men's Individual Time Trial,0,0,1
2021-07-28T00:00:00Z,van VLEUTEN Annemiek,NED,CRD,Women's Individual Time Trial,1,0,0
2021-07-28T00:00:00Z,REUSSER Marlen,SUI,CRD,Women's Individual Time Trial,0,1,0
2021-07-28T00:00:00Z,van der BREGGEN Anna,NED,CRD,Women's Individual Time Trial,0,0,1
2021-07-28T00:00:00Z,WANG Zongyuan,CHN,DIV,Men's Synchronised 3m Springboard,1,0,0
2021-07-28T00:00:00Z,XIE Siyi,CHN,DIV,Men's Synchronised 3m Springboard,1,0,0
2021-07-28T00:00:00Z,CAPOBIANCO Andrew,USA,DIV,Men's Synchronised 3m Springboard,0,1,0
2021-07-28T00:00:00Z,HIXON Michael,USA,DIV,Men's Synchronised 3m Springboard,0,1,0
2021-07-28T00:00:00Z,HAUSDING Patrick,GER,DIV,Men's Synchronised 3m Springboard,0,0,1
2021-07-28T00:00:00Z,RUDIGER Lars,GER,DIV,Men's Synchronised 3m Springboard,0,0,1
2021-07-28T00:00:00Z,von BREDOW-WERNDL Jessica,GER,EQU,Dressage Individual,1,0,0
2021-07-28T00:00:00Z,WERTH Isabell,GER,EQU,Dressage Individual,0,1,0
2021-07-28T00:00:00Z,DUJARDIN Charlotte,GBR,EQU,Dressage Individual,0,0,1
2021-07-28T00:00:00Z,OH Sanguk,KOR,FEN,Men's Sabre Team,1,0,0
2021-07-28T00:00:00Z,KIM Junho,KOR,FEN,Men's Sabre Team,1,0,0
2021-07-28T00:00:00Z,KIM Junghwan,KOR,FEN,Men's Sabre Team,1,0,0
2021-07-28T00:00:00Z,GU Bongil,KOR,FEN,Men's Sabre Team,1,0,0
2021-07-28T00:00:00Z,MONTANO Aldo,ITA,FEN,Men's Sabre Team,0,1,0
2021-07-28T00:00:00Z,SAMELE Luigi,ITA,FEN,Men's Sabre Team,0,1,0
2021-07-28T00:00:00Z,BERRE' Enrico,ITA,FEN,Men's Sabre Team,0,1,0
2021-07-28T00:00:00Z,CURATOLI Luca,ITA,FEN,Men's Sabre Team,0,1,0
2021-07-28T00:00:00Z,SZILAGYI Aron,HUN,FEN,Men's Sabre Team,0,0,1
2021-07-28T00:00:00Z,SZATMARI Andras,HUN,FEN,Men's Sabre Team,0,0,1
2021-07-28T00:00:00Z,DECSI Tamas,HUN,FEN,Men's Sabre Team,0,0,1
2021-07-28T00:00:00Z,GEMESI Csanad,HUN,FEN,Men's Sabre Team,0,0,1
2021-07-28T00:00:00Z,BEKAURI Lasha,GEO,JUD,Men -90 kg,1,0,0
2021-07-28T00:00:00Z,TRIPPEL Eduard,GER,JUD,Men -90 kg,0,1,0
2021-07-28T00:00:00Z,BOBONOV Davlat,UZB,JUD,Men -90 kg,0,0,1
2021-07-28T00:00:00Z,TOTH Krisztian,HUN,JUD,Men -90 kg,0,0,1
2021-07-28T00:00:00Z,ARAI Chizuru,JPN,JUD,Women -70 kg,1,0,0
2021-07-28T00:00:00Z,POLLERES Michaela,AUT,JUD,Women -70 kg,0,1,0
2021-07-28T00:00:00Z,van DIJKE Sanne,NED,JUD,Women -70 kg,0,0,1
2021-07-28T00:00:00Z,TAIMAZOVA Madina,ROC,JUD,Women -70 kg,0,0,1
2021-07-28T00:00:00Z,BOUCHERON Hugo,FRA,ROW,Men's Double Sculls,1,0,0
2021-07-28T00:00:00Z,ANDRODIAS Matthieu,FRA,ROW,Men's Double Sculls,1,0,0
2021-07-28T00:00:00Z,BROENINK Stef,NED,ROW,Men's Double Sculls,0,1,0
2021-07-28T00:00:00Z,TWELLAAR Melvin,NED,ROW,Men's Double Sculls,0,1,0
2021-07-28T00:00:00Z,LIU Zhiyu,CHN,ROW,Men's Double Sculls,0,0,1
2021-07-28T00:00:00Z,ZHANG Liang,CHN,ROW,Men's Double Sculls,0,0,1
2021-07-28T00:00:00Z,TURRIN Spencer,AUS,ROW,Men's Four,1,0,0
2021-07-28T00:00:00Z,HARGREAVES Jack,AUS,ROW,Men's Four,1,0,0
2021-07-28T00:00:00Z,HILL Alexander,AUS,ROW,Men's Four,1,0,0
2021-07-28T00:00:00Z,PURNELL Alexander,AUS,ROW,Men's Four,1,0,0
2021-07-28T00:00:00Z,PASCARI Cosmin,ROU,ROW,Men's Four,0,1,0
2021-07-28T00:00:00Z,SEMCIUC Mugurel Vasile,ROU,ROW,Men's Four,0,1,0
2021-07-28T00:00:00Z,TIGANESCU Mihaita,ROU,ROW,Men's Four,0,1,0
2021-07-28T00:00:00Z,BERARIU Stefan,ROU,ROW,Men's Four,0,1,0
2021-07-28T00:00:00Z,CASTALDO Matteo,ITA,ROW,Men's Four,0,0,1
2021-07-28T00:00:00Z,VICINO Giuseppe,ITA,ROW,Men's Four,0,0,1
2021-07-28T00:00:00Z,LODO Matteo,ITA,ROW,Men's Four,0,0,1
2021-07-28T00:00:00Z,di COSTANZO Marco,ITA,ROW,Men's Four,0,0,1
2021-07-28T00:00:00Z,WIERSMA Abe,NED,ROW,Men's Quadruple Sculls,1,0,0
2021-07-28T00:00:00Z,WIETEN Tone,NED,ROW,Men's Quadruple Sculls,1,0,0
2021-07-28T00:00:00Z,METSEMAKERS Koen,NED,ROW,Men's Quadruple Sculls,1,0,0
2021-07-28T00:00:00Z,UITTENBOGAARD Lucas Theodoor Dirk,NED,ROW,Men's Quadruple Sculls,1,0,0
2021-07-28T00:00:00Z,GROOM Angus,GBR,ROW,Men's Quadruple Sculls,0,1,0
2021-07-28T00:00:00Z,LEASK Harry,GBR,ROW,Men's Quadruple Sculls,0,1,0
2021-07-28T00:00:00Z,BARRAS Tom,GBR,ROW,Men's Quadruple Sculls,0,1,0
2021-07-28T00:00:00Z,BEAUMONT Jack,GBR,ROW,Men's Quadruple Sculls,0,1,0
2021-07-28T00:00:00Z,GIRDLESTONE Cameron,AUS,ROW,Men's Quadruple Sculls,0,0,1
2021-07-28T00:00:00Z,ANTILL Caleb,AUS,ROW,Men's Quadruple Sculls,0,0,1
2021-07-28T00:00:00Z,CLEARY Jack,AUS,ROW,Men's Quadruple Sculls,0,0,1
2021-07-28T00:00:00Z,LETCHER Luke,AUS,ROW,Men's Quadruple Sculls,0,0,1
2021-07-28T00:00:00Z,BODNAR Ancuta,ROU,ROW,Women's Double Sculls,1,0,0
2021-07-28T00:00:00Z,RADIS Simona,ROU,ROW,Women's Double Sculls,1,0,0
2021-07-28T00:00:00Z,OSBORNE Hannah,NZL,ROW,Women's Double Sculls,0,1,0
2021-07-28T00:00:00Z,DONOGHUE Brooke,NZL,ROW,Women's Double Sculls,0,1,0
2021-07-28T00:00:00Z,de JONG Roos,NED,ROW,Women's Double Sculls,0,0,1
2021-07-28T00:00:00Z,SCHEENAARD Lisa,NED,ROW,Women's Double Sculls,0,0,1
2021-07-28T00:00:00Z,STEPHAN Lucy,AUS,ROW,Women's Four,1,0,0
2021-07-28T00:00:00Z,MORRISON Jessica,AUS,ROW,Women's Four,1,0,0
2021-07-28T00:00:00Z,POPA Rosemary,AUS,ROW,Women's Four,1,0,0
2021-07-28T00:00:00Z,McINTYRE Annabelle,AUS,ROW,Women's Four,1,0,0
2021-07-28T00:00:00Z,HOGERWERF Ellen,NED,ROW,Women's Four,0,1,0
2021-07-28T00:00:00Z,CLEVERING Ymkje,NED,ROW,Women's Four,0,1,0
2021-07-28T00:00:00Z,FLORIJN Karolien,NED,ROW,Women's Four,0,1,0
2021-07-28T00:00:00Z,MEESTER Veronique,NED,ROW,Women's Four,0,1,0
2021-07-28T00:00:00Z,HEGARTY Emily,IRL,ROW,Women's Four,0,0,1
2021-07-28T00:00:00Z,LAMBE Eimear,IRL,ROW,Women's Four,0,0,1
2021-07-28T00:00:00Z,KEOGH Aifric,IRL,ROW,Women's Four,0,0,1
2021-07-28T00:00:00Z,MURTAGH Fiona,IRL,ROW,Women's Four,0,0,1
2021-07-28T00:00:00Z,ZHANG Ling,CHN,ROW,Women's Quadruple Sculls,1,0,0
2021-07-28T00:00:00Z,CHEN Yunxia,CHN,ROW,Women's Quadruple Sculls,1,0,0
2021-07-28T00:00:00Z,CUI Xiaotong,CHN,ROW,Women's Quadruple Sculls,1,0,0
2021-07-28T00:00:00Z,LYU Yang,CHN,ROW,Women's Quadruple Sculls,1,0,0
2021-07-28T00:00:00Z,ZILLMANN Katarzyna,POL,ROW,Women's Quadruple Sculls,0,1,0
2021-07-28T00:00:00Z,KOBUS-ZAWOJSKA Agnieszka,POL,ROW,Women's Quadruple Sculls,0,1,0
2021-07-28T00:00:00Z,SAJDAK Maria,POL,ROW,Women's Quadruple Sculls,0,1,0
2021-07-28T00:00:00Z,WIELICZKO Marta,POL,ROW,Women's Quadruple Sculls,0,1,0
2021-07-28T00:00:00Z,MEREDITH Rowena,AUS,ROW,Women's Quadruple Sculls,0,0,1
2021-07-28T00:00:00Z,HUDSON Harriet,AUS,ROW,Women's Quadruple Sculls,0,0,1
2021-07-28T00:00:00Z,THOMPSON Ria,AUS,ROW,Women's Quadruple Sculls,0,0,1
2021-07-28T00:00:00Z,CRONIN Caitlin,AUS,ROW,Women's Quadruple Sculls,0,0,1
2021-07-28T00:00:00Z,VAKURUNABILI Josua,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,DERENALAGI Meli,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,"NACUQU Waisea",FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,TUIMABA Aminiasi,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,TUWAI Jerry,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,BOTITU Vilimoni,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,"NASOKO Kalione",FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,BOLACA Napolioni,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,TUIVUAKA Asaeli,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,WAINIQOLO Jiuta,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,RADRADRA Semi,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,MAQALA Sireli,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,BALEIWAIRIKI Iosefo Masikau,FIJ,RUG,Men,1,0,0
2021-07-28T00:00:00Z,WARBRICK William,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,WARE Regan,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,WEBBER Joe,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,NG SHIU Tone,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,NICOLE Amanaki,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,BAKER Kurt,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,COLLIER Dylan,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,CURRY Scott,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,KNEWSTUBB Andrew,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,McGARVEY-BLACK Ngarohi,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,MIKKELSON Tim,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,MOLIA Sione,NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,"NANAI-SETURO Etene",NZL,RUG,Men,0,1,0
2021-07-28T00:00:00Z,ALVAREZ Santiago,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,BAZAN VELEZ Lautaro,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,del MESTRE Felipe,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,OSADCZUK Matias,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,ETCHART Rodrigo,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,REVOL Gaston,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,GONZALEZ Luciano,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,MARE Santiago,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,MONETA Marcos,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,CINTI Lucio,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,MENDY Ignacio,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,SCHULZ German,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,ISGRO Rodrigo,ARG,RUG,Men,0,0,1
2021-07-28T00:00:00Z,MILAK Kristof,HUN,SWM,Men's 200m Butterfly,1,0,0
2021-07-28T00:00:00Z,HONDA Tomoru,JPN,SWM,Men's 200m Butterfly,0,1,0
2021-07-28T00:00:00Z,BURDISSO Federico,ITA,SWM,Men's 200m Butterfly,0,0,1
2021-07-28T00:00:00Z,SCOTT Duncan,GBR,SWM,Men's 4 x 200m Freestyle Relay,1,0,0
2021-07-28T00:00:00Z,DEAN Tom,GBR,SWM,Men's 4 x 200m Freestyle Relay,1,0,0
2021-07-28T00:00:00Z,JARVIS Calum,GBR,SWM,Men's 4 x 200m Freestyle Relay,1,0,0
2021-07-28T00:00:00Z,GUY James,GBR,SWM,Men's 4 x 200m Freestyle Relay,1,0,0
2021-07-28T00:00:00Z,RICHARDS Matthew,GBR,SWM,Men's 4 x 200m Freestyle Relay,1,0,0
2021-07-28T00:00:00Z,RYLOV Evgeny,ROC,SWM,Men's 4 x 200m Freestyle Relay,0,1,0
2021-07-28T00:00:00Z,VEKOVISHCHEV Mikhail,ROC,SWM,Men's 4 x 200m Freestyle Relay,0,1,0
2021-07-28T00:00:00Z,GIREV Ivan,ROC,SWM,Men's 4 x 200m Freestyle Relay,0,1,0
2021-07-28T00:00:00Z,DOVGALYUK Mikhail,ROC,SWM,Men's 4 x 200m Freestyle Relay,0,1,0
2021-07-28T00:00:00Z,KRASNYKH Aleksandr,ROC,SWM,Men's 4 x 200m Freestyle Relay,0,1,0
2021-07-28T00:00:00Z,MALYUTIN Martin,ROC,SWM,Men's 4 x 200m Freestyle Relay,0,1,0
2021-07-28T00:00:00Z,WINNINGTON Elijah,AUS,SWM,Men's 4 x 200m Freestyle Relay,0,0,1
2021-07-28T00:00:00Z,INCERTI Zac,AUS,SWM,Men's 4 x 200m Freestyle Relay,0,0,1
2021-07-28T00:00:00Z,GRAHAM Alexander,AUS,SWM,Men's 4 x 200m Freestyle Relay,0,0,1
2021-07-28T00:00:00Z,HORTON Mack,AUS,SWM,Men's 4 x 200m Freestyle Relay,0,0,1
2021-07-28T00:00:00Z,CHALMERS Kyle,AUS,SWM,Men's 4 x 200m Freestyle Relay,0,0,1
2021-07-28T00:00:00Z,NEILL Thomas,AUS,SWM,Men's 4 x 200m Freestyle Relay,0,0,1
2021-07-28T00:00:00Z,LEDECKY Kathleen,USA,SWM,Women's 1500m Freestyle,1,0,0
2021-07-28T00:00:00Z,SULLIVAN Erica,USA,SWM,Women's 1500m Freestyle,0,1,0
2021-07-28T00:00:00Z,KOHLER Sarah,GER,SWM,Women's 1500m Freestyle,0,0,1
2021-07-28T00:00:00Z,TITMUS Ariarne,AUS,SWM,Women's 200m Freestyle,1,0,0
2021-07-28T00:00:00Z,HAUGHEY Siobhan Bernadette,HKG,SWM,Women's 200m Freestyle,0,1,0
2021-07-28T00:00:00Z,OLEKSIAK Penny,CAN,SWM,Women's 200m Freestyle,0,0,1
2021-07-28T00:00:00Z,OHASHI Yui,JPN,SWM,Women's 200m Individual Medley,1,0,0
2021-07-28T00:00:00Z,WALSH Alex,USA,SWM,Women's 200m Individual Medley,0,1,0
2021-07-28T00:00:00Z,DOUGLASS Kate,USA,SWM,Women's 200m Individual Medley,0,0,1
2021-07-28T00:00:00Z,SHI Zhiyong,CHN,WLF,Men's 73kg,1,0,0
2021-07-28T00:00:00Z,MAYORA PERNIA Julio Ruben,VEN,WLF,Men's 73kg,0,1,0
2021-07-28T00:00:00Z,ABDULLAH Rahmat Erwin,INA,WLF,Men's 73kg,0,0,1
2021-07-29T00:00:00Z,LEE Sunisa,USA,GAR,Women's All-Around,1,0,0
2021-07-29T00:00:00Z,ANDRADE Rebeca,BRA,GAR,Women's All-Around,0,1,0
2021-07-29T00:00:00Z,MELNIKOVA Angelina,ROC,GAR,Women's All-Around,0,0,1
2021-07-29T00:00:00Z,FOX Jessica,AUS,CSL,Women's Canoe,1,0,0
2021-07-29T00:00:00Z,FRANKLIN Mallory,GBR,CSL,Women's Canoe,0,1,0
2021-07-29T00:00:00Z,HERZOG Andrea,GER,CSL,Women's Canoe,0,0,1
2021-07-29T00:00:00Z,DERIGLAZOVA Inna,ROC,FEN,Women's Foil Team,1,0,0
2021-07-29T00:00:00Z,ZAGIDULLINA Adelina,ROC,FEN,Women's Foil Team,1,0,0
